# nonlinearity_BaTiO3.csv - produced by scripts/check_shear_nonlinearity.py
# (A5' scope cut, 2026-07-18; q-convention + degenerate-pairing fixed 2026-07-20,
# see G1' incident log in data/processed/reports/GATE_1p.md)
# BZ-weighted <gamma_xy>=0.000537 rms(gamma_xy)=1.417241 |<gamma_xy>|/rms=0.000379 (pass)
# off-grid 11^3: non-degenerate 17967 stable, 6659 flagged (37.1%); degenerate 933 stable, 478 flagged (51.2%)
# on-grid 4^3 (exact): non-degenerate 626 stable, 227 flagged (36.3%); degenerate 284 stable, 126 flagged (44.4%)
# eta_44 sensitivity @ 300K: Delta_eta/eta = +0.1045(+)/+0.0931(-), worst=0.1045
# DECISION (omega-space): FAIL
# omega^2 basis: BZ <gamma_omega2>=0.000564 rms=1.410568 |mean|/rms=0.000400; on-grid non-degenerate flag rate=24.1%; eta_44 sensitivity worst=0.3951
# DECISION (omega^2-space, task 2 criteria): FAIL
q_index,qx,qy,qz,branch,omega_ref_cm1,gamma_xy,a1_linear,a2_curvature,curvature_over_rms_gamma,D_domega2,b2_curvature_omega2,gamma_omega2,a2_pred_sqrt,unstable_flag,degenerate_flag,flag_gt_threshold
476,0.272700,0.909100,0.272700,8,265.4778,-0.8028,213.1212,-3264.3200,0.0434,113123.1256,-1687522.1852,-0.8025,-85.4925,0,0,0
476,0.272700,0.909100,0.272700,9,289.1197,0.2277,-65.8408,15718.5200,0.1918,-38123.4916,9099579.6015,0.2280,-7.5173,0,0,1
476,0.272700,0.909100,0.272700,10,337.9636,-0.9052,305.9345,4354.7400,0.0455,206856.0718,3037557.3492,-0.9055,-138.5596,0,0,0
476,0.272700,0.909100,0.272700,11,364.2963,-0.1583,57.6611,386.0200,0.0037,42012.5637,284579.8432,-0.1583,-4.5636,0,0,0
476,0.272700,0.909100,0.272700,12,433.9497,-0.5732,248.7237,-9324.4200,0.0758,215751.1933,-8028621.5547,-0.5729,-71.2030,0,0,0
476,0.272700,0.909100,0.272700,13,451.9799,0.2203,-99.5779,10808.0600,0.0844,-90068.2371,9782888.5599,0.2204,-10.9824,0,0,0
476,0.272700,0.909100,0.272700,14,480.4382,-0.0376,18.0571,3809.7000,0.0280,17354.0792,3661339.3672,-0.0376,-0.3395,0,0,0
476,0.272700,0.909100,0.272700,15,695.3899,-0.1419,98.7082,-5062.4000,0.0257,137256.3766,-7030299.1877,-0.1419,-7.0031,0,0,0
477,0.272700,0.909100,0.363600,1,-79.1725,23.2675,1842.1460,-18830.7200,0.8391,293429.0478,-6384117.0688,nan,nan,1,0,0
477,0.272700,0.909100,0.363600,2,99.1601,-0.3879,38.4679,3398.5800,0.1209,7635.4965,675775.4334,-0.3883,-7.4744,0,0,1
477,0.272700,0.909100,0.363600,3,108.4005,-0.7542,81.7547,7998.1800,0.2603,17757.1906,1742296.0773,-0.7556,-30.9432,0,0,1
477,0.272700,0.909100,0.363600,4,122.9259,1.2024,-147.8043,-629.3000,0.0181,-36333.3022,-132858.5249,1.2022,-88.8361,0,0,0
477,0.272700,0.909100,0.363600,5,227.0783,0.3196,-72.5794,-8549.2400,0.1328,-32931.3937,-3875599.3625,0.3193,-11.5772,0,0,1
477,0.272700,0.909100,0.363600,6,239.9120,-0.5520,132.4339,-2401.1400,0.0353,63529.0728,-1134441.8831,-0.5519,-36.5341,0,0,0
477,0.272700,0.909100,0.363600,7,264.3919,-0.2125,56.1782,-1099.3600,0.0147,29703.0318,-578137.5094,-0.2125,-5.9672,0,0,0
477,0.272700,0.909100,0.363600,8,280.1739,-0.1210,33.9041,-9865.1800,0.1242,18981.3662,-5524349.9099,-0.1209,-2.0478,0,0,1
477,0.272700,0.909100,0.363600,9,320.2473,-0.6866,219.8868,9415.5600,0.1037,140939.8386,6081182.4061,-0.6871,-75.5999,0,0,1
477,0.272700,0.909100,0.363600,10,345.2525,-0.8544,294.9875,6171.3000,0.0631,203781.3777,4349283.4898,-0.8548,-126.1329,0,0,0
477,0.272700,0.909100,0.363600,11,382.5397,-0.0299,11.4288,-3596.6000,0.0332,8741.8843,-2751230.5859,-0.0299,-0.1706,0,0,0
477,0.272700,0.909100,0.363600,12,422.2382,-0.9149,386.3134,-9277.5600,0.0775,326053.3207,-7683289.9677,-0.9144,-176.5285,0,0,0
477,0.272700,0.909100,0.363600,13,444.7929,0.4699,-209.0212,14020.9600,0.1112,-186088.8086,12521450.3417,0.4703,-49.1900,0,0,1
477,0.272700,0.909100,0.363600,14,484.7020,-0.1521,73.7127,3270.3000,0.0238,71469.4392,3175942.8284,-0.1521,-5.6069,0,0,0
477,0.272700,0.909100,0.363600,15,701.3866,-0.1053,73.8562,-3005.2000,0.0151,103592.4067,-4209933.7601,-0.1053,-3.8877,0,0,0
478,0.272700,0.909100,0.454500,1,-74.9072,26.4282,1979.6593,-40065.4200,1.8870,300547.0703,-9961554.8227,nan,nan,1,0,0
478,0.272700,0.909100,0.454500,2,105.1754,-3.0702,322.9086,-3053.1200,0.1024,67874.7955,-537723.2992,-3.0680,-494.9763,0,0,1
478,0.272700,0.909100,0.454500,3,110.9464,1.9650,-218.0102,2037.3600,0.0648,-48397.0932,499707.6517,1.9659,-214.3923,0,0,0
478,0.272700,0.909100,0.454500,4,117.5351,1.7142,-201.4782,3145.0800,0.0944,-47393.1956,780155.2058,1.7153,-172.9177,0,0,0
478,0.272700,0.909100,0.454500,5,233.9684,-0.0066,1.5377,94.4200,0.0014,719.5536,44185.1761,-0.0066,-0.0051,0,0,0
478,0.272700,0.909100,0.454500,6,242.7469,-0.1165,28.2841,-9818.8600,0.1427,13717.8685,-4763785.1375,-0.1164,-1.6445,0,0,1
478,0.272700,0.909100,0.454500,7,274.4468,-0.1190,32.6520,-1979.5600,0.0254,17919.2406,-1085403.6121,-0.1190,-1.9417,0,0,0
478,0.272700,0.909100,0.454500,8,283.2899,-0.2733,77.4101,-14216.1800,0.1770,43803.9739,-8043555.3758,-0.2729,-10.5498,0,0,1
478,0.272700,0.909100,0.454500,9,328.6093,-1.0500,345.0455,2801.9000,0.0301,226818.6886,1960713.6939,-1.0502,-181.2291,0,0,0
478,0.272700,0.909100,0.454500,10,351.2363,-0.5190,182.2889,4189.0200,0.0421,128091.1520,2976340.0295,-0.5191,-47.3315,0,0,0
478,0.272700,0.909100,0.454500,11,398.0118,0.0603,-23.9869,-6388.9400,0.0566,-19086.4747,-5084150.8643,0.0602,-0.7222,0,0,0
478,0.272700,0.909100,0.454500,12,412.8254,-1.1329,467.6919,-14546.6600,0.1243,385810.0283,-11786435.7655,-1.1319,-264.4587,0,0,1
478,0.272700,0.909100,0.454500,13,437.0171,0.5854,-255.8486,19873.4800,0.1604,-223874.6755,17445435.0500,0.5861,-75.0628,0,0,1
478,0.272700,0.909100,0.454500,14,491.1862,-0.1988,97.6260,3354.8800,0.0241,95921.4670,3305553.8343,-0.1988,-9.7052,0,0,0
478,0.272700,0.909100,0.454500,15,700.0148,0.0176,-12.2996,-1142.4800,0.0058,-17219.1021,-1599321.9651,0.0176,-0.1080,0,0,0
479,0.272700,0.909100,0.545500,1,-74.9072,26.4282,1979.6593,-40065.4200,1.8870,300547.0703,-9961554.8227,nan,nan,1,0,0
479,0.272700,0.909100,0.545500,2,105.1754,-3.0702,322.9086,-3053.1200,0.1024,67874.7955,-537723.2992,-3.0680,-494.9763,0,0,1
479,0.272700,0.909100,0.545500,3,110.9464,1.9650,-218.0102,2037.3600,0.0648,-48397.0932,499707.6517,1.9659,-214.3923,0,0,0
479,0.272700,0.909100,0.545500,4,117.5351,1.7142,-201.4782,3145.0800,0.0944,-47393.1956,780155.2058,1.7153,-172.9177,0,0,0
479,0.272700,0.909100,0.545500,5,233.9684,-0.0066,1.5377,94.4200,0.0014,719.5536,44185.1761,-0.0066,-0.0051,0,0,0
479,0.272700,0.909100,0.545500,6,242.7469,-0.1165,28.2841,-9818.8600,0.1427,13717.8685,-4763785.1375,-0.1164,-1.6445,0,0,1
479,0.272700,0.909100,0.545500,7,274.4468,-0.1190,32.6520,-1979.5600,0.0254,17919.2406,-1085403.6121,-0.1190,-1.9417,0,0,0
479,0.272700,0.909100,0.545500,8,283.2899,-0.2733,77.4101,-14216.1800,0.1770,43803.9739,-8043555.3758,-0.2729,-10.5498,0,0,1
479,0.272700,0.909100,0.545500,9,328.6093,-1.0500,345.0455,2801.9000,0.0301,226818.6886,1960713.6939,-1.0502,-181.2291,0,0,0
479,0.272700,0.909100,0.545500,10,351.2363,-0.5190,182.2889,4189.0200,0.0421,128091.1520,2976340.0295,-0.5191,-47.3315,0,0,0
479,0.272700,0.909100,0.545500,11,398.0118,0.0603,-23.9869,-6388.9400,0.0566,-19086.4747,-5084150.8643,0.0602,-0.7222,0,0,0
479,0.272700,0.909100,0.545500,12,412.8254,-1.1329,467.6919,-14546.6600,0.1243,385810.0283,-11786435.7655,-1.1319,-264.4587,0,0,1
479,0.272700,0.909100,0.545500,13,437.0171,0.5854,-255.8486,19873.4800,0.1604,-223874.6755,17445435.0500,0.5861,-75.0628,0,0,1
479,0.272700,0.909100,0.545500,14,491.1862,-0.1988,97.6260,3354.8800,0.0241,95921.4670,3305553.8343,-0.1988,-9.7052,0,0,0
479,0.272700,0.909100,0.545500,15,700.0148,0.0176,-12.2996,-1142.4800,0.0058,-17219.1021,-1599321.9651,0.0176,-0.1080,0,0,0
480,0.272700,0.909100,0.636400,1,-79.1725,23.2675,1842.1460,-18830.7200,0.8391,293429.0478,-6384117.0688,nan,nan,1,0,0
480,0.272700,0.909100,0.636400,2,99.1601,-0.3879,38.4679,3398.5800,0.1209,7635.4965,675775.4334,-0.3883,-7.4744,0,0,1
480,0.272700,0.909100,0.636400,3,108.4005,-0.7542,81.7547,7998.1800,0.2603,17757.1906,1742296.0773,-0.7556,-30.9432,0,0,1
480,0.272700,0.909100,0.636400,4,122.9259,1.2024,-147.8043,-629.3000,0.0181,-36333.3022,-132858.5249,1.2022,-88.8361,0,0,0
480,0.272700,0.909100,0.636400,5,227.0783,0.3196,-72.5794,-8549.2400,0.1328,-32931.3937,-3875599.3625,0.3193,-11.5772,0,0,1
480,0.272700,0.909100,0.636400,6,239.9120,-0.5520,132.4339,-2401.1400,0.0353,63529.0728,-1134441.8831,-0.5519,-36.5341,0,0,0
480,0.272700,0.909100,0.636400,7,264.3919,-0.2125,56.1782,-1099.3600,0.0147,29703.0318,-578137.5094,-0.2125,-5.9672,0,0,0
480,0.272700,0.909100,0.636400,8,280.1739,-0.1210,33.9041,-9865.1800,0.1242,18981.3662,-5524349.9099,-0.1209,-2.0478,0,0,1
480,0.272700,0.909100,0.636400,9,320.2473,-0.6866,219.8868,9415.5600,0.1037,140939.8386,6081182.4061,-0.6871,-75.5999,0,0,1
480,0.272700,0.909100,0.636400,10,345.2525,-0.8544,294.9875,6171.3000,0.0631,203781.3777,4349283.4898,-0.8548,-126.1329,0,0,0
480,0.272700,0.909100,0.636400,11,382.5397,-0.0299,11.4288,-3596.6000,0.0332,8741.8843,-2751230.5859,-0.0299,-0.1706,0,0,0
480,0.272700,0.909100,0.636400,12,422.2382,-0.9149,386.3134,-9277.5600,0.0775,326053.3207,-7683289.9677,-0.9144,-176.5285,0,0,0
480,0.272700,0.909100,0.636400,13,444.7929,0.4699,-209.0212,14020.9600,0.1112,-186088.8086,12521450.3417,0.4703,-49.1900,0,0,1
480,0.272700,0.909100,0.636400,14,484.7020,-0.1521,73.7127,3270.3000,0.0238,71469.4392,3175942.8284,-0.1521,-5.6069,0,0,0
480,0.272700,0.909100,0.636400,15,701.3866,-0.1053,73.8562,-3005.2000,0.0151,103592.4067,-4209933.7601,-0.1053,-3.8877,0,0,0
481,0.272700,0.909100,0.727300,1,-86.8635,12.8995,1120.4975,-1949.0200,0.0792,194769.7978,-1594206.8990,nan,nan,1,0,0
481,0.272700,0.909100,0.727300,2,90.8536,0.0098,-0.8941,15430.5800,0.5992,-163.1542,2809800.3927,0.0099,-0.0044,0,0,1
481,0.272700,0.909100,0.727300,3,106.9598,-1.4197,151.8513,2190.7800,0.0723,32500.6006,491829.5515,-1.4204,-107.9024,0,0,0
481,0.272700,0.909100,0.727300,4,124.3967,0.4353,-54.1476,2123.4400,0.0602,-13477.3105,531342.3877,0.4355,-11.7948,0,0,0
481,0.272700,0.909100,0.727300,5,219.4072,-0.4011,87.9972,-40084.5600,0.6445,38438.0654,-17541766.2933,-0.3992,-17.4856,0,0,1
481,0.272700,0.909100,0.727300,6,225.8835,0.5674,-128.1668,30891.6800,0.4825,-58099.5044,13996127.9487,0.5693,-36.6101,0,0,1
481,0.272700,0.909100,0.727300,7,260.9547,-0.7119,185.7705,-1110.1000,0.0150,96945.0687,-544830.1959,-0.7118,-66.1098,0,0,0
481,0.272700,0.909100,0.727300,8,265.4778,-0.8028,213.1212,-3264.3200,0.0434,113123.1256,-1687522.1852,-0.8025,-85.4925,0,0,0
481,0.272700,0.909100,0.727300,9,289.1197,0.2277,-65.8408,15718.5200,0.1918,-38123.4916,9099579.6015,0.2280,-7.5173,0,0,1
481,0.272700,0.909100,0.727300,10,337.9636,-0.9052,305.9345,4354.7400,0.0455,206856.0718,3037557.3492,-0.9055,-138.5596,0,0,0
481,0.272700,0.909100,0.727300,11,364.2963,-0.1583,57.6611,386.0200,0.0037,42012.5637,284579.8432,-0.1583,-4.5636,0,0,0
481,0.272700,0.909100,0.727300,12,433.9497,-0.5732,248.7237,-9324.4200,0.0758,215751.1933,-8028621.5547,-0.5729,-71.2030,0,0,0
481,0.272700,0.909100,0.727300,13,451.9799,0.2203,-99.5779,10808.0600,0.0844,-90068.2371,9782888.5599,0.2204,-10.9824,0,0,0
481,0.272700,0.909100,0.727300,14,480.4382,-0.0376,18.0571,3809.7000,0.0280,17354.0792,3661339.3672,-0.0376,-0.3395,0,0,0
481,0.272700,0.909100,0.727300,15,695.3899,-0.1419,98.7082,-5062.4000,0.0257,137256.3766,-7030299.1877,-0.1419,-7.0031,0,0,0
482,0.272700,0.909100,0.818200,1,-97.1713,-1.7062,-165.7930,15236.5200,0.5532,-32094.3475,2927814.7490,nan,nan,1,0,0
482,0.272700,0.909100,0.818200,2,80.6634,-1.3068,105.4086,15434.3600,0.6751,17086.5825,2507043.0476,-1.3130,-69.5329,0,0,1
482,0.272700,0.909100,0.818200,3,103.0364,-0.8818,90.8616,-269.8000,0.0092,18722.8775,-47340.7880,-0.8818,-40.0574,0,0,0
482,0.272700,0.909100,0.818200,4,119.9528,-0.9813,117.7127,7355.9000,0.2163,28283.2211,1779930.0554,-0.9828,-57.9345,0,0,1
482,0.272700,0.909100,0.818200,5,193.8007,-2.7555,534.0097,3001.1400,0.0546,207062.9954,1448637.3502,-2.7565,-736.2906,0,0,0
482,0.272700,0.909100,0.818200,6,208.9874,1.1471,-239.7397,-10010.5800,0.1690,-100085.1584,-4124189.8369,1.1458,-137.1794,0,0,1
482,0.272700,0.909100,0.818200,7,222.3522,1.0839,-241.0158,16829.2000,0.2670,-107383.5866,7549188.0834,1.0860,-131.1178,0,0,1
482,0.272700,0.909100,0.818200,8,253.1591,-0.5895,149.2375,6704.5800,0.0934,75611.6881,3418046.3595,-0.5899,-44.0461,0,0,0
482,0.272700,0.909100,0.818200,9,272.9307,0.1817,-49.5779,-4397.9800,0.0568,-27051.7627,-2397746.2600,0.1816,-4.4993,0,0,0
482,0.272700,0.909100,0.818200,10,326.9366,-0.5310,173.5874,-4380.9600,0.0473,113466.1112,-2833979.5869,-0.5308,-46.0524,0,0,0
482,0.272700,0.909100,0.818200,11,349.1347,-0.3141,109.6792,621.9200,0.0063,76589.0507,446306.9640,-0.3142,-17.2292,0,0,0
482,0.272700,0.909100,0.818200,12,443.8179,0.0133,-5.8892,-9057.3600,0.0720,-5224.7979,-8037551.7205,0.0133,-0.0390,0,0,0
482,0.272700,0.909100,0.818200,13,454.3485,-0.1422,64.5979,8264.4600,0.0642,58726.6106,7515770.3471,-0.1422,-4.5963,0,0,0
482,0.272700,0.909100,0.818200,14,481.6382,0.1004,-48.3740,4984.1600,0.0365,-46609.5913,4804085.1608,0.1005,-2.4305,0,0,0
482,0.272700,0.909100,0.818200,15,681.3766,-0.0243,16.5822,-6628.9200,0.0343,22591.9495,-9032208.2231,-0.0243,-0.2017,0,0,0
483,0.272700,0.909100,0.909100,1,-120.1020,-4.1529,-498.7725,26016.6200,0.7642,-119158.3448,5983601.2993,nan,nan,1,0,0
483,0.272700,0.909100,0.909100,2,-64.4526,-9.5153,-613.2846,64890.9200,3.5520,-77065.7169,7883385.3775,nan,nan,1,0,0
483,0.272700,0.909100,0.909100,3,95.9110,-0.2302,22.0821,1239.3400,0.0456,4237.2003,238258.6585,-0.2303,-2.5437,0,0,0
483,0.272700,0.909100,0.909100,4,99.5990,0.5419,-53.9776,4696.8800,0.1664,-10764.9056,939074.1442,0.5426,-14.6611,0,0,1
483,0.272700,0.909100,0.909100,5,134.4646,-0.4829,64.9280,12623.2400,0.3312,17502.0205,3402958.1696,-0.4840,-15.7493,0,0,1
483,0.272700,0.909100,0.909100,6,195.6264,0.6968,-136.3035,-15753.7400,0.2841,-53221.7574,-6138911.2606,0.6954,-47.2940,0,0,1
483,0.272700,0.909100,0.909100,7,205.0622,2.4973,-512.1085,4161.1800,0.0716,-210134.7698,1969289.6934,2.4986,-640.1015,0,0,0
483,0.272700,0.909100,0.909100,8,240.7036,-0.6432,154.8257,8504.8200,0.1247,74600.0400,4120060.6070,-0.6438,-49.8816,0,0,1
483,0.272700,0.909100,0.909100,9,283.7027,-0.1452,41.1927,-8295.8600,0.1032,23355.8748,-4703698.5567,-0.1451,-2.9862,0,0,1
483,0.272700,0.909100,0.909100,10,317.6218,-0.2578,81.8819,-15375.0200,0.1708,51952.0119,-9754269.7046,-0.2575,-10.5289,0,0,1
483,0.272700,0.909100,0.909100,11,335.4023,-0.2979,99.9248,-1789.3200,0.0188,67021.0744,-1190219.0581,-0.2979,-14.8811,0,0,0
483,0.272700,0.909100,0.909100,12,449.3360,0.4905,-220.4036,-1824.5200,0.0143,-198050.4300,-1590984.0067,0.4905,-54.0441,0,0,0
483,0.272700,0.909100,0.909100,13,452.6083,-0.2371,107.3180,-30.4800,0.0002,97145.8711,-16073.8255,-0.2371,-12.7230,0,0,0
483,0.272700,0.909100,0.909100,14,484.6529,0.1412,-68.4498,5545.3200,0.0404,-66367.7641,5380564.7454,0.1413,-4.8365,0,0,0
483,0.272700,0.909100,0.909100,15,669.7026,0.0843,-56.4662,-8167.1200,0.0430,-75608.0677,-10934227.6071,0.0843,-2.3790,0,0,0
484,0.363600,0.000000,0.000000,1,-158.5864,0.0271,4.3015,29329.8200,0.6525,1358.0105,9281095.0877,nan,nan,1,1,0
484,0.363600,0.000000,0.000000,2,-158.5864,-0.0064,-1.0128,32133.8800,0.7149,-319.6053,10166175.2774,nan,nan,1,1,0
484,0.363600,0.000000,0.000000,3,103.1437,-0.0115,1.1890,-2530.1200,0.0865,245.1253,-521770.4504,-0.0115,-0.0068,0,1,0
484,0.363600,0.000000,0.000000,4,103.1437,-0.0020,0.2082,-959.2000,0.0328,42.9391,-197847.8387,-0.0020,-0.0002,0,1,0
484,0.363600,0.000000,0.000000,5,141.8722,0.0412,-5.8386,8269.0400,0.2056,-1659.0836,2348036.7294,0.0412,-0.1205,0,0,1
484,0.363600,0.000000,0.000000,6,194.2077,0.0030,-0.5852,-25027.8400,0.4547,-226.5683,-9705536.6210,0.0030,-0.0009,0,1,1
484,0.363600,0.000000,0.000000,7,194.2077,-0.0036,0.7081,79.6600,0.0014,275.0397,30941.8254,-0.0036,-0.0013,0,1,0
484,0.363600,0.000000,0.000000,8,261.3945,0.0276,-7.2086,24539.0400,0.3312,-3777.4208,12843844.0991,0.0276,-0.0999,0,0,1
484,0.363600,0.000000,0.000000,9,319.2180,-0.0039,1.2430,-2976.0400,0.0329,793.3909,-1899787.8342,-0.0039,-0.0024,0,0,0
484,0.363600,0.000000,0.000000,10,324.3633,-0.0032,1.0530,-12552.3600,0.1365,682.4483,-8139110.4005,-0.0032,-0.0017,0,1,1
484,0.363600,0.000000,0.000000,11,324.3633,-0.0002,0.0633,-9285.9400,0.1010,41.0350,-6021881.1015,-0.0002,-0.0000,0,1,1
484,0.363600,0.000000,0.000000,12,441.7564,-0.0017,0.7408,-2107.0400,0.0168,654.4283,-1861485.4226,-0.0017,-0.0006,0,1,0
484,0.363600,0.000000,0.000000,13,441.7564,0.0033,-1.4753,4065.3800,0.0325,-1303.7464,3592230.9189,0.0033,-0.0025,0,1,0
484,0.363600,0.000000,0.000000,14,505.9333,0.0031,-1.5811,3943.9800,0.0275,-1600.1740,3991172.8812,0.0031,-0.0025,0,0,0
484,0.363600,0.000000,0.000000,15,660.0211,-0.0043,2.8473,-18146.5800,0.0970,3755.9725,-23946009.4403,-0.0043,-0.0061,0,0,0
485,0.363600,0.000000,0.090900,1,-154.7261,0.0290,4.4926,16238.0800,0.3703,1386.5976,5018298.3596,nan,nan,1,0,0
485,0.363600,0.000000,0.090900,2,-82.5376,0.0013,0.1058,43674.8000,1.8668,17.2339,7161938.5184,nan,nan,1,0,0
485,0.363600,0.000000,0.090900,3,104.3860,-0.0088,0.9164,-2071.0400,0.0700,191.2237,-432267.0556,-0.0088,-0.0040,0,0,0
485,0.363600,0.000000,0.090900,4,105.3813,-0.0005,0.0493,2983.5400,0.0999,10.3980,629041.4026,-0.0005,-0.0000,0,0,0
485,0.363600,0.000000,0.090900,5,147.9385,0.0271,-4.0128,12033.9600,0.2870,-1189.7097,3564208.2978,0.0272,-0.0546,0,0,1
485,0.363600,0.000000,0.090900,6,201.8658,0.0011,-0.2206,-37567.4400,0.6566,-88.6488,-15131876.1903,0.0011,-0.0001,0,0,1
485,0.363600,0.000000,0.090900,7,206.1703,0.0033,-0.6776,10787.0000,0.1846,-279.7674,4450826.4169,0.0033,-0.0011,0,0,1
485,0.363600,0.000000,0.090900,8,260.7193,0.0215,-5.6103,21530.8600,0.2913,-2931.4662,11238640.3089,0.0216,-0.0606,0,0,1
485,0.363600,0.000000,0.090900,9,301.0868,-0.0051,1.5430,-6475.7200,0.0759,928.6543,-3898457.0517,-0.0051,-0.0039,0,0,0
485,0.363600,0.000000,0.090900,10,325.6758,-0.0016,0.5136,-6956.9200,0.0754,334.3555,-4530190.6574,-0.0016,-0.0004,0,0,0
485,0.363600,0.000000,0.090900,11,343.4614,-0.0015,0.5097,-5409.2600,0.0556,349.9867,-3715011.8303,-0.0015,-0.0004,0,0,0
485,0.363600,0.000000,0.090900,12,439.2620,0.0015,-0.6610,2927.6400,0.0235,-580.8011,2572216.6586,0.0015,-0.0005,0,0,0
485,0.363600,0.000000,0.090900,13,444.2032,0.0006,-0.2682,-340.2800,0.0027,-238.2660,-302303.9794,0.0006,-0.0001,0,0,0
485,0.363600,0.000000,0.090900,14,503.2881,0.0030,-1.5242,3965.9200,0.0278,-1534.5256,3992396.1083,0.0030,-0.0023,0,0,0
485,0.363600,0.000000,0.090900,15,665.0332,-0.0055,3.6698,-14580.4800,0.0773,4878.4024,-19387678.5790,-0.0055,-0.0101,0,0,0
486,0.363600,0.000000,0.181800,1,-145.9437,0.0271,3.9596,-7195.0000,0.1739,1157.1821,-2101440.1681,nan,nan,1,0,0
486,0.363600,0.000000,0.181800,2,90.8189,-0.0224,2.0371,3153.5400,0.1225,370.3354,573054.5983,-0.0224,-0.0229,0,0,1
486,0.363600,0.000000,0.181800,3,106.6727,0.0094,-1.0020,-2609.7200,0.0863,-213.6414,-556600.5186,0.0094,-0.0047,0,0,0
486,0.363600,0.000000,0.181800,4,118.2913,0.0169,-1.9998,10317.4400,0.3077,-474.1495,2443592.0189,0.0169,-0.0170,0,0,1
486,0.363600,0.000000,0.181800,5,218.3036,-0.0119,2.5909,-10140.3400,0.1639,1129.8918,-4424767.4709,-0.0119,-0.0153,0,0,1
486,0.363600,0.000000,0.181800,6,223.2986,0.0090,-2.0037,-67976.9000,1.0740,-888.0364,-30242762.9581,0.0089,-0.0089,0,0,1
486,0.363600,0.000000,0.181800,7,226.5414,0.0040,-0.9054,63416.1600,0.9876,-413.0921,28833314.9282,0.0040,-0.0018,0,0,1
486,0.363600,0.000000,0.181800,8,266.7676,0.0045,-1.1892,9601.2000,0.1270,-635.0510,5124884.7862,0.0045,-0.0027,0,0,1
486,0.363600,0.000000,0.181800,9,286.0650,-0.0037,1.0511,-1689.1000,0.0208,601.2770,-966312.3112,-0.0037,-0.0019,0,0,0
486,0.363600,0.000000,0.181800,10,329.2709,-0.0039,1.2895,524.7800,0.0056,849.2234,345598.0736,-0.0039,-0.0025,0,0,0
486,0.363600,0.000000,0.181800,11,363.9044,-0.0004,0.1296,-1877.8400,0.0182,94.3119,-1366620.2768,-0.0004,-0.0000,0,0,0
486,0.363600,0.000000,0.181800,12,431.8570,-0.0014,0.5974,4697.2000,0.0384,516.1230,4057589.3217,-0.0014,-0.0004,0,0,0
486,0.363600,0.000000,0.181800,13,447.5864,0.0021,-0.9479,77.0600,0.0006,-848.5379,68983.0557,0.0021,-0.0010,0,0,0
486,0.363600,0.000000,0.181800,14,496.2894,0.0029,-1.4547,3630.6600,0.0258,-1444.1686,3604048.0659,0.0029,-0.0021,0,0,0
486,0.363600,0.000000,0.181800,15,679.9270,-0.0066,4.5031,-8121.3400,0.0421,6121.7303,-11042168.1521,-0.0066,-0.0149,0,0,0
487,0.363600,0.000000,0.272700,1,-137.4734,0.0163,2.2387,-20286.8200,0.5206,617.7943,-5588091.4280,nan,nan,1,0,0
487,0.363600,0.000000,0.272700,2,96.9820,-0.0172,1.6663,3543.8200,0.1289,323.4973,687689.9691,-0.0172,-0.0143,0,0,1
487,0.363600,0.000000,0.272700,3,108.1862,0.0086,-0.9330,-4483.2400,0.1462,-201.6663,-969545.9524,0.0086,-0.0040,0,0,1
487,0.363600,0.000000,0.272700,4,119.0060,0.0048,-0.5710,10870.4400,0.3223,-136.2153,2590250.6965,0.0048,-0.0014,0,0,1
487,0.363600,0.000000,0.272700,5,228.3485,0.0053,-1.2021,-22305.5800,0.3446,-547.6548,-10174450.8826,0.0053,-0.0031,0,0,1
487,0.363600,0.000000,0.272700,6,252.6984,-0.0086,2.1642,-3199.0400,0.0447,1093.4336,-1616524.0297,-0.0086,-0.0093,0,0,0
487,0.363600,0.000000,0.272700,7,258.3251,0.0104,-2.6954,3152.1600,0.0430,-1393.0038,1628819.7687,0.0104,-0.0141,0,0,0
487,0.363600,0.000000,0.272700,8,277.9881,-0.0037,1.0256,6024.0800,0.0765,570.5181,3350153.3370,-0.0037,-0.0019,0,0,0
487,0.363600,0.000000,0.272700,9,323.8286,-0.0106,3.4166,-14470.2800,0.1576,2210.3139,-9366535.6138,-0.0105,-0.0180,0,0,1
487,0.363600,0.000000,0.272700,10,334.3206,-0.0055,1.8237,21627.5000,0.2282,1221.3732,14472736.0685,-0.0055,-0.0050,0,0,1
487,0.363600,0.000000,0.272700,11,382.0635,0.0008,-0.2989,-1756.2200,0.0162,-228.3713,-1341897.7543,0.0008,-0.0001,0,0,0
487,0.363600,0.000000,0.272700,12,419.9668,-0.0036,1.5224,6717.7600,0.0564,1279.2263,5643602.8122,-0.0036,-0.0028,0,0,0
487,0.363600,0.000000,0.272700,13,446.5972,-0.0001,0.0402,1229.4800,0.0097,35.9089,1098202.4431,-0.0001,-0.0000,0,0,0
487,0.363600,0.000000,0.272700,14,487.3106,0.0024,-1.1692,3145.9600,0.0228,-1139.7110,3066368.1229,0.0024,-0.0014,0,0,0
487,0.363600,0.000000,0.272700,15,697.9424,-0.0052,3.6352,-4078.4800,0.0206,5073.5794,-5692659.5170,-0.0052,-0.0095,0,0,0
488,0.363600,0.000000,0.363600,1,-132.1692,-0.0035,-0.4636,-11866.5600,0.3168,-122.8223,-3140307.2493,nan,nan,1,0,0
